town,articles,deaths_min,bureau_id,lat,target,deaths,country,deaths_max,number,children,tweet_id,lon,location,civilians,date,bij_summary_short,_id,bij_link,injuries,names
Khesoor,[],25,Ob17,33.0034810269128,,25-40,Pakistan,40,70,,278547777770881024,70.2725028991699,North Waziristan,9,2009-05-16T00:00:00.000Z,"At least 25 people, including nine civilians, killed in a strike on house and rescuers in Kaisore, Miranshah, North Waziristan.",52093bda8d8b4098c5038283,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,[u'']
Marda Algad,[],3,Ob18,32.5156967828375,Baitullah Mehsud,3-5,Pakistan,5,71,,278547807873413120,69.8816299438476,South Waziristan,,2009-06-14T00:00:00.000Z,3-5 alleged militants killed in strike on truck in Ladha South Waziristan.,52093bda8d8b4098c5038284,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,[u'']
Wana,[],12,Ob19,32.3051256533381,Maulvi Nazir; Malang Wazir,12-14,Pakistan,14,72,,278547839947243520,69.576244354248,South Waziristan,4,2009-06-18T00:00:00.000Z,"12-14 killed, including 10 civilian rescuers, in double strike in Shah Alam, Wana, South Waziristan.",52093bda8d8b4098c5038285,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,10,[u'']
Raghzai,[],0,Ob20,32.3273217962302,Malang Wazir,Unknown,Pakistan,0,73,,278547875120689152,69.5678329467774,South Waziristan,,2009-06-18T00:00:00.000Z,"Strike with unknown casualty figures in Raghzai area, near Wana, South Waziristan.",52093bda8d8b4098c5038286,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,[u'']
Makeen,[],6,Ob21,32.627809890504,Niaz Wali,6,Pakistan,6,74,,278547907085484036,69.8428344726562,South Waziristan,,2009-06-23T00:00:00.000Z,"Named TTP commander among six killed in a strike on Makeen, South Waziristan",52093bda8d8b4098c5038287,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,7,[u'']
"Lattaka/Najmarai, Makeen",[],67,Ob22,33.0020413985261,,67-83,Pakistan,83,75,10,278547939478097920,70.0608444213867,South Waziristan,18-45,2009-06-23T00:00:00.000Z,"67-83 killed (including 18-45 civilians) in a strike on a funeral in Makeen, South Waziristan.",52093bda8d8b4098c5038288,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,27,[u'']
Mantoi,[],0,Ob23,32.5922382040698,,0-5,Pakistan,5,76,,278547980246736896,69.6152114868164,South Waziristan,0-5,2009-07-03T00:00:00.000Z,"An attack on a closed madrassa ‘occasionally used by the TTP’ killed either three, five or no people. Mantoi, South Waziristan.",52093bda8d8b4098c5038289,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,[u'']
Zamarai Nairai,[],13,Ob24,32.2874228709649,,13-17,Pakistan,17,77,,278548012698066944,69.9921798706055,South Waziristan,,2009-07-03T00:00:00.000Z,"13-17 alleged militants killed and 27-35 injured in strike on compound in Kokat Khel, South Waziristan.",52093bda8d8b4098c503828a,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,35,[u'']
Makeen,[],16,Ob25,32.627809890504,,16-18,Pakistan,18,78,,278548047242338305,69.8428344726562,South Waziristan,,2009-07-07T00:00:00.000Z,"16-18 alleged militants killed in strike on compound in Jangara, Makeen, South Waziristan.",52093bda8d8b4098c503828b,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,10,[u'']
Ladha,[],8,Ob26,32.5256841478198,,8-10,Pakistan,10,79,,278548081908277248,69.8503875732422,South Waziristan,,2009-07-08T00:00:00.000Z,"8-10 alleged TTP militants killed in strike on camp in Laddha, Karwan Manza South Waziristan.",52093bda8d8b4098c503828c,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,12,[u'']
Ladha,[],35,Ob27,32.5256841478198,,35-40,Pakistan,40,80,,278548119115935745,69.8503875732422,South Waziristan,,2009-07-08T00:00:00.000Z,"35-40 alleged militants killed when convoy destroyed in  Laddha, Karwan Manza, South Waziristan.",52093bda8d8b4098c503828d,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,1,[u'']
Painda Khel,[],3,Ob28,32.3158617218928,,3-5,Pakistan,5,81,,278548150954897409,69.6210479736328,South Waziristan,,2009-07-10T00:00:00.000Z,"3-5 alleged militants killed in strike on ‘communications centre’ in Painda, South Waziristan.",52093bda8d8b4098c503828e,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,3,[u'']
Tiyarza,[],0,Ob28c,32.3158617218928,,5,Pakistan,5,82,,278548184849080320,69.6210479736328,South Waziristan,,2009-07-10T00:00:00.000Z,Two media sources reported a possible drone strike that killed five – this may be part of Ob28.,52093bda8d8b4098c503828f,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,[u'']
Gariwam,[],5,Ob29,32.700355411007,,5-6,Pakistan,6,83,,278548218424487937,70.0608444213867,North Waziristan,,2009-07-17T00:00:00.000Z,"5-6 alleged TTP militants killed in strike on house in Gariwam, North Waziristan.",52093bda8d8b4098c5038290,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,6,[u'']
Ladha,[],2,Ob30,32.5256841478198,Baitullah Mehsud,2-12,Pakistan,12,84,,278548260141015040,69.8503875732422,South Waziristan,0-4,2009-08-05T00:00:00.000Z,"Named TTP leader dies with at least one other, in strike on Zanghara, South Waziristan.",52093bda8d8b4098c5038291,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,5,[u'']
Ladha,[],14,Ob31,32.5256841478198,,14-25,Pakistan,25,85,4,278554825728344064,69.8503875732422,South Waziristan,0-6,2009-08-11T00:00:00.000Z,"14-25 killed in strike on ‘Taliban suicide bomber training camp’ in  Saam, near Ladha, South Waziristan.",52093bda8d8b4098c5038292,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,7,[u'']
Danda Darpakhel,[],17,Ob32,33.0201789991636,,17-21,Pakistan,21,86,6,278555788849598464,70.0728607177734,North Waziristan,9-21,2009-08-21T00:00:00.000Z,"At least 9 civilians including 6 children among 17-21 killed in strike on houses and madrassa in Danda Darpakhel, North Waziristan.",52093bda8d8b4098c5038293,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,2,[u'']
Taparghai,[],8,Ob33,32.5413143165948,,8-10,Pakistan,10,87,,278556348508172288,69.8527908325195,South Waziristan,,2009-08-27T00:00:00.000Z,"Named militant leader killed with at least seven others in strike on house in Tapar Ghai, Kanigram, South Waziristan.",52093bda8d8b4098c5038294,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,9,[u'']
Machi Khel,[],5,Ob34,32.9962826500558,,5-8,Pakistan,8,88,,278558499074613249,70.3083801269531,North Waziristan,3,2009-09-07T00:00:00.000Z,Three civilians among 5-8 killed in a failed strike on senior al Qaeda leader Ilyas Kashmiri.,52093bda8d8b4098c5038295,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,7,[u'']
Darga Mandi,[],10,Ob35,33.0469467335641,,10-15,Pakistan,15,89,3,278559407036592128,70.0203323364258,North Waziristan,5,2009-09-08T00:00:00.000Z,"10-15 killed including three civilians in strike on house in Dargmandi, Miranshah, North Waziristan.",52093bda8d8b4098c5038296,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,4,[u'']
Toorikhel,[],5,Ob36,32.9867798933878,,5,Pakistan,5,90,,278561728026013699,70.2608299255371,North Waziristan,,2009-09-14T00:00:00.000Z,Five killed including including Islamic Jihad Union leader Najmiddin Kamolitdinovic Jalolov in a strike on a vehicle.,52093bda8d8b4098c5038297,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,3,[u'']
Mir Ali,[],10,Ob37,32.9582654853438,,10-12,Pakistan,12,91,,278564739351724033,70.2410888671875,North Waziristan,Unknown,2009-09-24T00:00:00.000Z,"Strike kills 10-12, possibly including civilians, in Mir Ali, North Waziristan.",52093bda8d8b4098c5038298,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,5,[u'']
Sararogha,[],5,Ob38,32.4889135884804,,5-6,Pakistan,6,92,,278565512131272705,70.0028228759766,South Waziristan,,2009-09-29T00:00:00.000Z,"5-6 alleged militants killed in strike on house in Sararogha, South Waziristan.",52093bda8d8b4098c5038299,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,6,[u'']
Danda Darpakhel,[],4,Ob39,33.0201789991636,,4-9,Pakistan,9,93,,278567110895087616,70.0728607177734,North Waziristan,,2009-09-29T00:00:00.000Z,"At least four alleged Haqqani militants killed in strike on house in Danda Darpakhel, North Waziristan.",52093bda8d8b4098c503829a,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,6,[u'']
Norak,[],8,Ob40,32.9887957151496,,8-9,Pakistan,9,94,,278571393514352641,70.3260612487793,North Waziristan,,2009-09-30T00:00:00.000Z,"8-9 alleged militants killed in strike on cars and house in Norak, Miransha, North Waziristan.",52093bda8d8b4098c503829b,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,5,[u'']
Danda Darpakhel,[],3,Ob41,33.0201789991636,,3-4,Pakistan,4,95,,278573320486666240,70.0728607177734,North Waziristan,,2009-10-15T00:00:00.000Z,"3-4 alleged militants killed in strike on house in Danda Darpakhel, North Waziristan.",52093bda8d8b4098c503829c,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,7,[u'']
Spalaga,[],3,Ob42,32.8686300689878,,3,Pakistan,3,96,,278581671287205888,70.1411819458008,North Waziristan,,2009-10-21T00:00:00.000Z,"Al Qaeda explosives expert Abu Musa al-Masri and 2 others killed in strike in Spalaga, North Waziristan.",52093bda8d8b4098c503829d,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,8,[u'']
Damadola,[],20,Ob43,34.8154945317283,,20-27,Pakistan,27,97,,278582405017763840,71.4969635009766,Bajaur Agency,,2009-10-24T00:00:00.000Z,"20-27 alleged militants killed in strike on compound in Damadola, Bajaur Agency.",52093bda8d8b4098c503829e,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,8,[u'']
Norak,[],4,Ob44,32.9887957151496,,4-6,Pakistan,6,98,,278583035513954304,70.3260612487793,North Waziristan,,2009-11-05T00:00:00.000Z,"4-6 alleged militants killed in strike on house in Norak, Mir Ali, North Waziristan.",52093bda8d8b4098c503829f,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,8,[u'']
Shanakorah,[],3,Ob45,33.0112546142213,,3-6,Pakistan,6,99,,278583969283440640,69.8316764831543,North Waziristan,,2009-11-18T00:00:00.000Z,"3-6 alleged militants killed in strike on house in Shanakhora, Miranshah, North Waziristan.",52093bda8d8b4098c50382a0,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,5,[u'']
Machi Khel,[],3,Ob46,32.9962826500558,,3-10,Pakistan,10,100,1,278585761773805568,70.3083801269531,North Waziristan,3,2009-11-20T00:00:00.000Z,"Three civilians, including one child, killed in a strike on a ‘training compound’ in Machi Khel, North Waziristan.",52093bda8d8b4098c50382a1,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,12,[u'']
Spalaga,[],4,Ob47,32.8686300689878,,4,Pakistan,4,101,,278586746562826240,70.1411819458008,North Waziristan,,2009-12-08T00:00:00.000Z,"Al Qaeda planner Said al-Somali among four killed in strike on car in Miran Shah, North Waziristan.",52093bda8d8b4098c50382a2,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,3,[u'']
Ladha,[],6,Ob48,32.5256841478198,,6,Pakistan,6,102,,278587618076262400,69.8503875732422,South Waziristan,,2009-12-10T00:00:00.000Z,"Six alleged militants killed in strike on ‘hide-out’ in Laddha, South Waziristan.",52093bda8d8b4098c50382a3,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,8,[u'']
Datta Khel,[],2,Ob49,33.151242,,2,Pakistan,2,103,,278589600463732736,70.434707,North Waziristan,,2009-12-17T00:00:00.000Z,"2 alleged militants killed in car in Gadda Maramay, Datta Khel, North Waziristan.",52093bda8d8b4098c50382a4,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,[u'']
Ambar Shaga,[],12,Ob50,33.0014655405934,,12-16,Pakistan,16,104,,278591168579784704,69.5283508300781,North Waziristan,6,2009-12-17T00:00:00.000Z,"2 named al Qaeda commanders among 13-15 alleged militants killed in Amboor Shagal, North Waziristan.",52093bda8d8b4098c50382a5,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,[u'']
Babrak Ziarat,[],5,Ob51,32.9821721279249,,5-8,Pakistan,8,105,,278592414669742080,69.7388076782226,North Waziristan,5,2009-12-18T00:00:00.000Z,"5-8 killed at funeral prayers for victims of Ob49, Wazgai, Datta Khel, North Waziristan.",52093bda8d8b4098c50382a6,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,5,[u'']
Saidgai,[],14,Ob52,33.0949931077681,,14-20,Pakistan,20,106,,,70.0591278076172,North Waziristan,6,2009-12-26T00:00:00.000Z,"14 Taliban killed and 12 injured in strike on house in Saigdai, North Waziristan.",52093bda8d8b4098c50382a7,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,12,[u'']
Machi Khel,[],3,Ob53,32.9962826500558,,3-7,Pakistan,7,107,1,278595998656376832,70.3083801269531,North Waziristan,3,2009-12-31T00:00:00.000Z,"Three civilians, including one child, among up to seven killed in a strike on a Taliban commander.",52093bda8d8b4098c50382a8,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,2,[u'']
Ghundikala,[],3,Ob54,32.9929711994924,,3,Pakistan,3,108,,278597099011059712,70.2120780944824,North Waziristan,Unknown,2010-01-01T00:00:00.000Z,"3 alleged militants killed when car destroyed in Ghundikala, North Waziristan.",52093bda8d8b4098c50382a9,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,4,[u'']
Mosaki,[],5,Ob55,32.9998819118971,,5,Pakistan,5,109,1,278599149685981184,70.3408241271973,North Waziristan,1-2,2010-01-03T00:00:00.000Z,"Five killed including 1-2 civilians, in attack on house and car in Mosaki, North Waziristan.",52093bda8d8b4098c50382aa,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,2,[u'']
Sanzali,[],5,Ob56,32.987499835016,Hafiz Gul Bahadur,5-7,Pakistan,7,110,,278612018246860800,69.7563171386719,North Waziristan,0-6,2010-01-06T00:00:00.000Z,"5-7 killed, possibly including civilians, in strike on house in Datta Khel, North Waziristan.",52093bda8d8b4098c50382ab,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,5,[u'']
Sanzali,[],5,Ob57,32.987499835016,,5-9,Pakistan,9,111,,278612142343737344,69.7563171386719,North Waziristan,5,2010-01-06T00:00:00.000Z,"Up to nine rescuers killed in attack on house in Datta Khel, North Waziristan.",52093bda8d8b4098c50382ac,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,3,[u'']
Tappi,[],5,Ob58,33.0017534700296,Hafiz Gul Bahadur,5,Pakistan,5,112,At least 1,278612269556965376,70.0141525268555,North Waziristan,5,2010-01-08T00:00:00.000Z,"Three year old girl killed along with five suspected militants in attack on houses, Tappi, North Waziristan.",52093bda8d8b4098c50382ad,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,3,[u'']
Ismail Khel,[],4,Ob59,32.9945549522218,,4-5,Pakistan,5,113,,278618127498100736,69.733829498291,North Waziristan,,2010-01-09T00:00:00.000Z,"Two named militants killed with at least two others in attack on house in Ismail Khel, North Waziristan.",52093bda8d8b4098c50382ae,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,5,[u'']
Shaktoi,[],15,Ob60,32.6653906192465,,15-18,Pakistan,18,114,,278618888357437443,70.16143799,North Waziristan,Unknown,2010-01-09T00:00:00.000Z,"Failed attack on TTP leader Hakimullah Mehsud kills 15-18 in Shaktoi, North Waziristan.",52093bda8d8b4098c50382af,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,14,[u'']
Zanani,[],5,Ob61,32.935504960937,,5,Pakistan,5,115,,278625571230072835,70.2958488464356,North Waziristan,Unknown,2010-01-15T00:00:00.000Z,"Five alleged militants killed in attack on house in Zanani, North Waziristan.",52093bda8d8b4098c50382b0,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,3,[u'']
Shaktoi,[],6,Ob62,32.6653906192465,,6-10,Pakistan,10,116,,278628615451729920,70.1614379882812,North Waziristan,Unknown,2010-01-15T00:00:00.000Z,"TTP commander Azmatullah Mawiya among five killed in Shaktoi, North Waziristan.",52093bda8d8b4098c50382b1,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Shaktoi,[],20,Ob63,32.6653906192465,,20,Pakistan,20,117,,278630859374985216,70.1614379882812,North Waziristan,Unknown,2010-01-17T00:00:00.000Z,"Four named TTP commanders among at least 20 killed in attack on house in Shaktoi, North Waziristan.",52093bda8d8b4098c50382b2,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,4,[u'']
Deegan,[],5,Ob64,32.9686354261229,Hafiz Gul Bahadur,5-6,Pakistan,6,118,,278632814252011520,69.7020721435547,North Waziristan,Unknown,2010-01-19T00:00:00.000Z,"At least five alleged militants killed in strike on house and car in Deegan, North Waziristan.",52093bda8d8b4098c50382b3,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,4,[u'']
Mohammad Khel,[],9,Ob65,32.9971464862877,,9-15,Pakistan,15,119,,278639037059846144,69.726448059082,North Waziristan,Unknown,2010-01-29T00:00:00.000Z,"9-15 alleged militants killed in strike on compound in Muhammad Khel, North Waziristan.",52093bda8d8b4098c50382b4,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,4,[u'']
Deegan,[],23,Ob66,32.9686354261229,,23-23,Pakistan,23,120,,278652077759139841,69.7020721435547,North Waziristan,Unknown,2010-02-02T00:00:00.000Z,A drone swarm attacks compound killing 23 alleged militants across three strikes.,52093bda8d8b4098c50382b5,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Mohammad Khel,[],0,Ob67,32.9971464862877,,Unknown,Pakistan,0,121,,278652194721525762,69.726448059082,North Waziristan,Unknown,2010-02-02T00:00:00.000Z,A strike reportedly targets locals firing on a nearby swarm of drones. Casualties unknown.,52093bda8d8b4098c50382b6,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Pai Khel,[],9,Ob68,32.9775641219691,,9,Pakistan,9,122,,278652292096462848,69.6416473388672,North Waziristan,5,2010-02-02T00:00:00.000Z,"Five civilians reportedly among nine killed as they drive to sites of previous attacks. Pai Khel, North Waziristan.",52093bda8d8b4098c50382b7,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Toor Narai,[],0,Ob69,32.9741079596892,,Unknown,Pakistan,0,123,,278652425869606914,69.7262763977051,North Waziristan,Unknown,2010-02-02T00:00:00.000Z,"Attack on village, casualties unknown. Toor Narai, North Waziristan.",52093bda8d8b4098c50382b8,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Mir Ali,[],7,Ob70,32.9582654853438,,7,Pakistan,7,124,,278657482270859264,70.2410888671875,North Waziristan,Unknown,2010-02-14T00:00:00.000Z,"Three alleged militants killed in strike on house and car in Mir Ali, North Waziristan.",52093bda8d8b4098c50382b9,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,4,[u'']
Tappi,[],4,Ob71,33.0017534700296,,4-5,Pakistan,5,125,,278662628639920128,70.0141525268555,North Waziristan,Unknown,2010-02-15T00:00:00.000Z,"Abdul Haq al-Turkistani, leader of militant group the Turkistani Islamic Party among up to five killed in attack on car in Tappi, North Waziristan.",52093bda8d8b4098c50382ba,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
