quantity	1755	896	101
quantity	1756	948	52
quantity	1757	1759	61
quantity	1758	3534	92
quantity	1759	2319	107
quantity	1760	1700	116
quantity	1761	1227	99
quantity	1762	1295	72
quantity	1763	2132	113
quantity	1764	2139	120
quantity	1765	1334	89
quantity	1766	3016	158
quantity	1767	3444	141
quantity	1768	3347	202
quantity	1769	1638	124
quantity	1770	2949	171
quantity	1771	3201	157
quantity	1772	3204	152
quantity	1773	2833	141
quantity	1774	3078	172
quantity	1775	4793	190
quantity	1776	5401	201
quantity	1777	3744	167
quantity	1778	3557	153
quantity	1779	3205	146
quantity	1780	3254	157
quantity	1781	3235	146
quantity	1782	1226	145
quantity	1783	3130	186
quantity	1784	7049	204
quantity	1785	4973	237
quantity	1786	4975	214
quantity	1787	4832	275
quantity	1788	8919	292
quantity	1789	5643	268
quantity	1790	9163	301
quantity	1791	7359	313
quantity	1792	5375	363
quantity	1793	5759	328
quantity	1794	9408	347
quantity	1795	5899	300
quantity	1796	10596	419
quantity	1797	5025	361
quantity	1798	6001	342
quantity	1799	7420	352
quantity	1800	11616	466
quantity	1801	19348	772
quantity	1802	14530	609
quantity	1803	17751	717
quantity	1804	19960	810
quantity	1805	16308	797
quantity	1806	13315	833
quantity	1807	25915	779
quantity	1808	14432	828
quantity	1809	22584	823
quantity	1810	19287	927
quantity	1811	22050	1060
quantity	1812	20492	913
quantity	1813	16972	805
quantity	1814	18340	943
quantity	1815	23380	917
quantity	1816	14158	972
quantity	1817	30116	1123
quantity	1818	24962	1321
quantity	1819	31219	1165
quantity	1820	22459	1364
quantity	1821	24616	1127
quantity	1822	31886	1512
quantity	1823	26900	1566
quantity	1824	32257	1804
quantity	1825	35359	1961
quantity	1826	24693	1464
quantity	1827	28253	1574
quantity	1828	28055	1732
quantity	1829	28403	1719
quantity	1830	36594	1981
quantity	1831	44315	1875
quantity	1832	37683	1857
quantity	1833	29700	1979
quantity	1834	36245	1938
quantity	1835	38525	2148
quantity	1836	44425	2292
quantity	1837	38854	2015
quantity	1838	41578	2099
quantity	1839	44170	2365
quantity	1840	45072	2325
quantity	1841	37671	2235
quantity	1842	42161	1905
quantity	1843	58885	2101
quantity	1844	42504	2249
quantity	1845	48681	2511
quantity	1846	49441	2441
quantity	1847	46296	2395
quantity	1848	48322	2582
quantity	1849	51436	2597
quantity	1850	54339	2835
quantity	1851	51059	2928
quantity	1852	59257	3231
quantity	1853	63696	3535
quantity	1854	65548	3565
quantity	1855	64442	3196
quantity	1856	63488	3423
quantity	1857	62232	3135
quantity	1858	54344	2970
quantity	1859	65551	3226
quantity	1860	68063	3448
quantity	1861	45467	2597
quantity	1862	31877	2362
quantity	1863	51254	2375
quantity	1864	49627	2838
quantity	1865	54445	2876
quantity	1866	51860	3101
quantity	1867	52764	2914
quantity	1868	59636	3094
quantity	1869	53832	3190
quantity	1870	51875	3168
quantity	1871	52811	3250
quantity	1872	59070	3325
quantity	1873	61227	3383
quantity	1874	60610	3609
quantity	1875	62580	3706
quantity	1876	65431	3960
quantity	1877	63529	3951
quantity	1878	62172	3746
quantity	1879	68978	4072
quantity	1880	71716	4652
quantity	1881	77721	4648
quantity	1882	72859	5013
quantity	1883	79004	5511
quantity	1884	78675	5392
quantity	1885	78195	5253
quantity	1886	69560	4273
quantity	1887	63450	4935
quantity	1888	67488	4797
quantity	1889	69015	4583
quantity	1890	65968	4879
quantity	1891	75637	5171
quantity	1892	73119	5751
quantity	1893	81976	5550
quantity	1894	82829	5561
quantity	1895	89826	6164
quantity	1896	88566	6562
quantity	1897	79943	6334
quantity	1898	90206	6832
quantity	1899	78921	7595
quantity	1900	95787	8208
quantity	1901	92206	7992
quantity	1902	103713	8095
quantity	1903	107967	8204
quantity	1904	112269	8931
quantity	1905	106918	8539
quantity	1906	109820	8699
quantity	1907	117763	8909
quantity	1908	114742	9033
quantity	1909	105517	8191
quantity	1910	101771	8755
quantity	1911	118124	8725
quantity	1912	111860	9092
quantity	1913	108027	9032
quantity	1914	104202	8877
quantity	1915	89917	8018
quantity	1916	86129	7714
quantity	1917	88869	8210
quantity	1918	73447	7096
quantity	1919	78057	7628
quantity	1920	104624	9168
quantity	1921	89426	7957
quantity	1922	92312	9149
quantity	1923	80382	7439
quantity	1924	71701	7076
quantity	1925	71685	7235
quantity	1926	68555	7076
quantity	1927	70766	7699
quantity	1928	79943	7544
quantity	1929	66822	7442
quantity	1930	72513	7942
quantity	1931	68845	7512
quantity	1932	59396	6616
quantity	1933	58230	5968
quantity	1934	60485	6540
quantity	1935	66014	6851
quantity	1936	68593	7272
quantity	1937	78170	7444
quantity	1938	80106	7566
quantity	1939	79415	7464
quantity	1940	67285	6822
quantity	1941	66242	6439
quantity	1942	64895	6392
quantity	1943	52537	5542
quantity	1944	43261	5059
quantity	1945	55239	5651
quantity	1946	69335	7321
quantity	1947	81696	8545
quantity	1948	95039	8715
quantity	1949	100214	9787
quantity	1950	105743	9572
quantity	1951	106877	9379
quantity	1952	104753	9326
quantity	1953	90402	9329
quantity	1954	100189	9724
quantity	1955	101386	10028
quantity	1956	100155	10515
quantity	1957	106680	11206
quantity	1958	112530	11563
quantity	1959	121108	12332
quantity	1960	126831	14081
quantity	1961	151208	15252
quantity	1962	169652	16832
quantity	1963	167611	17718
quantity	1964	154747	17904
quantity	1965	183137	19412
quantity	1966	203462	20655
quantity	1967	191493	21898
quantity	1968	197225	23626
quantity	1969	195984	23266
quantity	1970	190933	24327
quantity	1971	198121	24135
quantity	1972	193684	25095
quantity	1973	188506	23926
quantity	1974	177250	23725
quantity	1975	189362	24524
quantity	1976	188611	24894
quantity	1977	187445	24850
quantity	1978	177714	24790
quantity	1979	187626	25657
quantity	1980	199941	25710
quantity	1981	193458	25185
quantity	1982	204268	26373
quantity	1983	194775	26805
quantity	1984	209657	28316
quantity	1985	209615	28480
quantity	1986	222244	30033
quantity	1987	210366	30338
quantity	1988	222560	31270
quantity	1989	229030	32488
quantity	1990	249640	34578
quantity	1991	221828	33354
quantity	1992	264639	35762
quantity	1993	231059	34821
quantity	1994	257622	36363
quantity	1995	256678	37136
quantity	1996	256073	39028
quantity	1997	261687	38958
quantity	1998	292755	40894
quantity	1999	282906	42971
quantity	2000	307177	47545
quantity	2001	332465	47913
quantity	2002	328915	52097
quantity	2003	364928	56889
quantity	2004	408413	62518
quantity	2005	390640	60436
quantity	2006	411455	65350
quantity	2007	486329	70350
quantity	2008	719377	101040
questioning	1515	1	1
questioning	1524	1	1
questioning	1581	1	1
questioning	1607	1	1
questioning	1621	2	1
questioning	1629	2	2
questioning	1632	1	1
questioning	1635	1	1
questioning	1637	1	1
questioning	1638	1	1
questioning	1643	3	2
questioning	1644	2	1
questioning	1648	1	1
questioning	1650	1	1
questioning	1653	1	1
questioning	1656	1	1
questioning	1658	2	2
questioning	1660	1	1
questioning	1662	1	1
questioning	1664	1	1
questioning	1668	8	3
questioning	1670	2	1
questioning	1673	6	3
questioning	1675	1	1
questioning	1676	2	1
questioning	1678	1	1
questioning	1679	4	2
questioning	1680	3	3
questioning	1681	5	4
questioning	1682	7	6
questioning	1683	15	4
questioning	1685	6	1
questioning	1686	2	1
questioning	1687	2	1
questioning	1688	5	3
questioning	1689	5	3
questioning	1690	2	2
questioning	1691	1	1
questioning	1692	1	1
questioning	1693	3	3
questioning	1694	3	3
questioning	1696	1	1
questioning	1697	3	1
questioning	1698	1	1
questioning	1699	6	3
questioning	1701	6	4
questioning	1702	15	12
questioning	1703	7	4
questioning	1704	5	5
questioning	1705	7	4
questioning	1706	16	8
questioning	1707	10	8
questioning	1708	12	6
questioning	1709	3	3
questioning	1710	6	6
questioning	1711	4	4
questioning	1712	4	4
questioning	1713	11	5
questioning	1714	13	8
questioning	1716	10	3
questioning	1717	9	8
questioning	1718	2	2
questioning	1719	9	6
questioning	1720	5	4
questioning	1721	15	9
questioning	1722	14	10
questioning	1723	2	2
questioning	1724	12	11
questioning	1725	2	2
questioning	1726	9	8
questioning	1727	25	14
questioning	1728	20	9
questioning	1729	23	12
questioning	1730	19	10
questioning	1731	11	10
questioning	1732	19	11
questioning	1733	3	2
questioning	1734	10	8
questioning	1735	2	2
questioning	1736	18	8
questioning	1737	27	12
questioning	1738	14	12
questioning	1739	26	9
questioning	1740	12	9
questioning	1741	14	6
questioning	1742	7	5
questioning	1743	15	9
questioning	1744	12	10
questioning	1745	2	2
questioning	1746	10	7
questioning	1747	23	14
questioning	1748	9	8
questioning	1749	9	9
questioning	1750	33	24
questioning	1751	29	22
questioning	1752	6	6
questioning	1753	17	14
questioning	1754	16	10
questioning	1755	28	16
questioning	1756	3	3
questioning	1757	7	6
questioning	1758	13	11
questioning	1759	23	17
questioning	1760	13	11
questioning	1761	15	12
questioning	1762	5	5
questioning	1763	21	15
questioning	1764	8	8
questioning	1765	25	21
questioning	1766	33	14
questioning	1767	23	17
questioning	1768	22	20
questioning	1769	13	12
questioning	1770	34	20
questioning	1771	11	9
questioning	1772	29	13
questioning	1773	26	22
questioning	1774	3	3
questioning	1775	35	27
questioning	1776	22	18
questioning	1777	26	16
questioning	1778	12	11
questioning	1779	4	4
questioning	1780	14	14
questioning	1781	22	16
questioning	1782	18	15
questioning	1783	15	14
questioning	1784	26	20
questioning	1785	27	24
questioning	1786	27	21
questioning	1787	47	28
questioning	1788	44	40
questioning	1789	62	46
questioning	1790	34	24
questioning	1791	47	40
questioning	1792	70	53
questioning	1793	50	43
questioning	1794	57	39
questioning	1795	63	51
questioning	1796	70	55
questioning	1797	37	28
questioning	1798	65	49
questioning	1799	74	55
questioning	1800	329	73
questioning	1801	158	122
questioning	1802	138	110
questioning	1803	150	118
questioning	1804	157	116
questioning	1805	142	97
questioning	1806	149	112
questioning	1807	162	125
questioning	1808	125	93
questioning	1809	173	140
questioning	1810	272	198
questioning	1811	302	192
questioning	1812	230	168
questioning	1813	199	157
questioning	1814	187	156
questioning	1815	233	176
questioning	1816	307	205
questioning	1817	291	227
questioning	1818	339	266
questioning	1819	319	237
questioning	1820	397	285
questioning	1821	324	216
questioning	1822	499	333
questioning	1823	452	353
questioning	1824	577	446
questioning	1825	666	485
questioning	1826	563	389
questioning	1827	483	345
questioning	1828	483	340
questioning	1829	502	362
questioning	1830	940	539
questioning	1831	583	437
questioning	1832	649	477
questioning	1833	776	560
questioning	1834	547	406
questioning	1835	905	661
questioning	1836	754	554
questioning	1837	749	540
questioning	1838	828	589
questioning	1839	943	642
questioning	1840	1037	673
questioning	1841	905	606
questioning	1842	791	584
questioning	1843	866	602
questioning	1844	1028	664
questioning	1845	1089	740
questioning	1846	1144	759
questioning	1847	1055	701
questioning	1848	1176	761
questioning	1849	1261	813
questioning	1850	1364	882
questioning	1851	1352	900
questioning	1852	1441	954
questioning	1853	1940	1213
questioning	1854	2088	1242
questioning	1855	1696	1131
questioning	1856	1837	1144
questioning	1857	1458	953
questioning	1858	1680	989
questioning	1859	1680	1034
questioning	1860	2008	1148
questioning	1861	1493	844
questioning	1862	1242	752
questioning	1863	1490	892
questioning	1864	1746	1061
questioning	1865	1645	993
questioning	1866	1923	1146
questioning	1867	1855	1112
questioning	1868	1855	1114
questioning	1869	2002	1109
questioning	1870	1962	1184
questioning	1871	2085	1245
questioning	1872	2164	1228
questioning	1873	2330	1277
questioning	1874	2467	1425
questioning	1875	2241	1316
questioning	1876	2582	1454
questioning	1877	2785	1506
questioning	1878	2578	1361
questioning	1879	2739	1526
questioning	1880	3069	1799
questioning	1881	2961	1754
questioning	1882	3051	1789
questioning	1883	4109	2170
questioning	1884	3567	1905
questioning	1885	3399	1947
questioning	1886	3133	1642
questioning	1887	3760	2046
questioning	1888	3270	1779
questioning	1889	3138	1639
questioning	1890	3420	1908
questioning	1891	3487	2009
questioning	1892	4175	2247
questioning	1893	3974	2089
questioning	1894	4510	2134
questioning	1895	4490	2355
questioning	1896	5163	2589
questioning	1897	4930	2590
questioning	1898	5095	2703
questioning	1899	6208	3057
questioning	1900	6782	3461
questioning	1901	5857	3078
questioning	1902	5812	3117
questioning	1903	5995	3230
questioning	1904	6664	3457
questioning	1905	6265	3207
questioning	1906	6164	3335
questioning	1907	5977	3222
questioning	1908	6607	3454
questioning	1909	5983	3142
questioning	1910	6458	3242
questioning	1911	6510	3389
questioning	1912	6462	3367
questioning	1913	7099	3617
questioning	1914	6162	3261
questioning	1915	6035	3063
questioning	1916	5921	3042
questioning	1917	6219	3132
questioning	1918	5210	2798
questioning	1919	5368	2899
questioning	1920	7143	3623
questioning	1921	5938	3126
questioning	1922	7046	3567
questioning	1923	5497	2959
questioning	1924	5934	2824
questioning	1925	5386	2903
questioning	1926	5781	2827
questioning	1927	6438	3227
questioning	1928	6104	3120
questioning	1929	6620	3342
questioning	1930	6856	3335
questioning	1931	6684	3302
questioning	1932	6031	2928
questioning	1933	5798	2508
questioning	1934	6484	2857
questioning	1935	6809	3129
questioning	1936	6791	3239
questioning	1937	7145	3398
questioning	1938	6966	3279
questioning	1939	6786	3072
questioning	1940	6676	3022
questioning	1941	6472	2864
questioning	1942	6024	2738
questioning	1943	5004	2356
questioning	1944	4664	2190
questioning	1945	5419	2570
questioning	1946	7815	3413
questioning	1947	8319	3893
questioning	1948	8364	3915
questioning	1949	9768	4237
questioning	1950	10023	4221
questioning	1951	9768	4206
questioning	1952	10942	4272
questioning	1953	9969	4329
questioning	1954	11377	4682
questioning	1955	11024	4700
questioning	1956	11856	5072
questioning	1957	12424	5388
questioning	1958	12962	5479
questioning	1959	13763	5720
questioning	1960	15193	6362
questioning	1961	16876	7171
questioning	1962	18700	7977
questioning	1963	19198	8193
questioning	1964	19827	8562
questioning	1965	23385	9371
questioning	1966	24255	9898
questioning	1967	26882	10750
questioning	1968	30652	12151
questioning	1969	29722	11908
questioning	1970	32505	12958
questioning	1971	31214	12962
questioning	1972	34446	13347
questioning	1973	34585	13197
questioning	1974	33952	12935
questioning	1975	32936	13046
questioning	1976	35474	13670
questioning	1977	36429	13963
questioning	1978	37249	14009
questioning	1979	40022	14794
questioning	1980	41609	15010
questioning	1981	40172	15005
questioning	1982	41884	15825
questioning	1983	43539	15942
questioning	1984	49291	17132
questioning	1985	49710	17606
questioning	1986	55140	19047
questioning	1987	56363	19823
questioning	1988	60925	20837
questioning	1989	62938	22016
questioning	1990	70385	23621
questioning	1991	70466	23453
questioning	1992	75523	25183
questioning	1993	78573	25431
questioning	1994	86307	27420
questioning	1995	90316	28545
questioning	1996	95426	30432
questioning	1997	96072	30757
questioning	1998	102325	32228
questioning	1999	108903	34501
questioning	2000	125199	39941
questioning	2001	123669	39697
questioning	2002	139950	44932
questioning	2003	149340	48584
questioning	2004	163386	53706
questioning	2005	164709	53289
questioning	2006	171446	56261
questioning	2007	182076	60412
questioning	2008	198626	73382
qualifications	1515	2	1
qualifications	1524	3	1
qualifications	1563	1	1
qualifications	1564	1	1
qualifications	1572	4	1
qualifications	1581	1	1
qualifications	1600	3	1
qualifications	1607	4	1
qualifications	1624	1	1
qualifications	1626	1	1
qualifications	1634	9	3
qualifications	1635	1	1
qualifications	1637	2	1
qualifications	1644	2	1
qualifications	1645	3	1
qualifications	1648	6	1
qualifications	1650	1	1
qualifications	1655	1	1
qualifications	1656	1	1
qualifications	1658	3	3
qualifications	1659	1	1
qualifications	1660	3	1
qualifications	1662	2	1
qualifications	1665	2	1
qualifications	1667	2	1
qualifications	1668	6	2
qualifications	1669	6	1
qualifications	1670	5	3
qualifications	1671	1	1
qualifications	1672	24	1
qualifications	1673	4	3
qualifications	1675	6	4
qualifications	1676	12	3
qualifications	1677	16	4
qualifications	1678	3	3
qualifications	1679	9	5
qualifications	1680	3	2
qualifications	1681	30	5
qualifications	1682	7	4
qualifications	1683	26	11
qualifications	1684	21	6
qualifications	1685	5	5
qualifications	1686	11	6
qualifications	1687	10	2
qualifications	1688	11	4
qualifications	1690	2	2
qualifications	1692	2	2
qualifications	1693	3	2
qualifications	1694	1	1
qualifications	1695	4	3
qualifications	1696	5	1
qualifications	1697	1	1
qualifications	1698	12	6
qualifications	1699	5	5
qualifications	1700	8	5
qualifications	1701	25	8
qualifications	1702	4	2
qualifications	1703	3	3
qualifications	1704	10	6
qualifications	1705	5	2
qualifications	1706	10	6
qualifications	1707	5	3
qualifications	1708	3	3
qualifications	1709	11	6
qualifications	1710	4	3
qualifications	1711	9	4
qualifications	1712	8	4
qualifications	1713	24	6
qualifications	1714	6	5
qualifications	1715	2	2
qualifications	1716	24	7
qualifications	1717	6	5
qualifications	1718	16	4
qualifications	1719	9	3
qualifications	1720	43	11
qualifications	1721	44	7
qualifications	1722	22	7
qualifications	1723	4	4
qualifications	1724	16	6
qualifications	1725	44	11
qualifications	1726	31	10
qualifications	1727	39	22
qualifications	1728	37	14
qualifications	1729	21	5
qualifications	1730	76	12
qualifications	1731	21	9
qualifications	1732	22	12
qualifications	1733	25	5
qualifications	1734	13	8
qualifications	1735	20	6
qualifications	1736	8	5
qualifications	1737	57	14
qualifications	1738	53	20
qualifications	1739	13	7
qualifications	1740	41	11
qualifications	1741	23	13
qualifications	1742	28	10
qualifications	1743	24	10
qualifications	1744	38	19
qualifications	1745	34	14
qualifications	1746	24	12
qualifications	1747	78	24
qualifications	1748	70	26
qualifications	1749	42	24
qualifications	1750	69	22
qualifications	1751	122	46
qualifications	1752	80	26
qualifications	1753	148	40
qualifications	1754	161	63
qualifications	1755	204	63
qualifications	1756	69	31
qualifications	1757	69	31
qualifications	1758	114	41
qualifications	1759	175	62
qualifications	1760	103	40
qualifications	1761	123	60
qualifications	1762	126	44
qualifications	1763	166	71
qualifications	1764	207	60
qualifications	1765	176	57
qualifications	1766	262	94
qualifications	1767	191	75
qualifications	1768	210	92
qualifications	1769	108	50
qualifications	1770	234	82
qualifications	1771	201	83
qualifications	1772	104	57
qualifications	1773	161	48
qualifications	1774	162	57
qualifications	1775	242	79
qualifications	1776	216	89
qualifications	1777	239	82
qualifications	1778	151	75
qualifications	1779	120	66
qualifications	1780	176	83
qualifications	1781	165	73
qualifications	1782	184	81
qualifications	1783	317	85
qualifications	1784	275	101
qualifications	1785	254	107
qualifications	1786	188	93
qualifications	1787	478	151
qualifications	1788	336	127
qualifications	1789	378	118
qualifications	1790	329	110
qualifications	1791	368	155
qualifications	1792	591	187
qualifications	1793	480	180
qualifications	1794	412	170
qualifications	1795	388	144
qualifications	1796	427	180
qualifications	1797	381	162
qualifications	1798	282	128
qualifications	1799	411	165
qualifications	1800	655	237
qualifications	1801	1083	370
qualifications	1802	968	317
qualifications	1803	884	337
qualifications	1804	1375	434
qualifications	1805	1134	439
qualifications	1806	1343	515
qualifications	1807	1331	499
qualifications	1808	2052	503
qualifications	1809	1648	530
qualifications	1810	1971	561
qualifications	1811	2386	719
qualifications	1812	2451	622
qualifications	1813	1452	475
qualifications	1814	1795	568
qualifications	1815	1612	534
qualifications	1816	1908	659
qualifications	1817	2503	708
qualifications	1818	2386	743
qualifications	1819	1974	690
qualifications	1820	2775	859
qualifications	1821	2022	657
qualifications	1822	3061	925
qualifications	1823	3541	1115
qualifications	1824	3714	1228
qualifications	1825	3936	1274
qualifications	1826	2938	910
qualifications	1827	2880	1022
qualifications	1828	3372	1024
qualifications	1829	3805	1068
qualifications	1830	5183	1251
qualifications	1831	3715	1110
qualifications	1832	3525	1120
qualifications	1833	4256	1112
qualifications	1834	3560	1094
qualifications	1835	4503	1304
qualifications	1836	4511	1348
qualifications	1837	4707	1284
qualifications	1838	3676	1294
qualifications	1839	5297	1417
qualifications	1840	5987	1577
qualifications	1841	4251	1332
qualifications	1842	4179	1143
qualifications	1843	5072	1320
qualifications	1844	5812	1411
qualifications	1845	4839	1461
qualifications	1846	4966	1450
qualifications	1847	4723	1475
qualifications	1848	5501	1616
qualifications	1849	5441	1622
qualifications	1850	5431	1619
qualifications	1851	7361	1807
qualifications	1852	6226	1892
qualifications	1853	8048	2086
qualifications	1854	7513	1979
qualifications	1855	6188	1861
qualifications	1856	7318	2076
qualifications	1857	5865	1795
qualifications	1858	6251	1608
qualifications	1859	6495	1852
qualifications	1860	6256	1890
qualifications	1861	4568	1499
qualifications	1862	3745	1193
qualifications	1863	3904	1285
qualifications	1864	4382	1436
qualifications	1865	4388	1453
qualifications	1866	5329	1652
qualifications	1867	5650	1516
qualifications	1868	5343	1620
qualifications	1869	4897	1521
qualifications	1870	4717	1536
qualifications	1871	4973	1571
qualifications	1872	5701	1631
qualifications	1873	5319	1686
qualifications	1874	5802	1865
qualifications	1875	5788	1813
qualifications	1876	5112	1862
qualifications	1877	5414	1797
qualifications	1878	5125	1717
qualifications	1879	5862	1877
qualifications	1880	7092	2248
qualifications	1881	6616	2089
qualifications	1882	6558	2295
qualifications	1883	8148	2626
qualifications	1884	7520	2488
qualifications	1885	6930	2426
qualifications	1886	5913	2057
qualifications	1887	7179	2298
qualifications	1888	6953	2396
qualifications	1889	6640	2124
qualifications	1890	6973	2342
qualifications	1891	7401	2458
qualifications	1892	7703	2654
qualifications	1893	7854	2573
qualifications	1894	7288	2483
qualifications	1895	8040	2657
qualifications	1896	8527	2924
qualifications	1897	8906	2830
qualifications	1898	9523	3080
qualifications	1899	9943	3341
qualifications	1900	10856	3750
qualifications	1901	11089	3522
qualifications	1902	11021	3674
qualifications	1903	11318	3556
qualifications	1904	11357	3915
qualifications	1905	12587	3757
qualifications	1906	10923	3822
qualifications	1907	12595	3911
qualifications	1908	12823	4036
qualifications	1909	10938	3482
qualifications	1910	13318	3687
qualifications	1911	11200	3755
qualifications	1912	12519	4031
qualifications	1913	13431	3957
qualifications	1914	13162	3950
qualifications	1915	13080	3472
qualifications	1916	12519	3494
qualifications	1917	11356	3496
qualifications	1918	11909	3261
qualifications	1919	12574	3662
qualifications	1920	16110	4404
qualifications	1921	13828	3771
qualifications	1922	17472	4467
qualifications	1923	11818	3452
qualifications	1924	11651	3319
qualifications	1925	12844	3342
qualifications	1926	12410	3450
qualifications	1927	14174	3869
qualifications	1928	13871	3645
qualifications	1929	13770	3598
qualifications	1930	14342	3850
qualifications	1931	13036	3711
qualifications	1932	12552	3387
qualifications	1933	11596	2964
qualifications	1934	12470	3458
qualifications	1935	14119	3638
qualifications	1936	14426	3962
qualifications	1937	16134	3917
qualifications	1938	17174	4097
qualifications	1939	16718	4096
qualifications	1940	15902	3736
qualifications	1941	15552	3619
qualifications	1942	12559	3260
qualifications	1943	10306	2895
qualifications	1944	10135	2709
qualifications	1945	11293	3108
qualifications	1946	15847	3906
qualifications	1947	16946	4594
qualifications	1948	20870	4690
qualifications	1949	21661	5235
qualifications	1950	21709	5171
qualifications	1951	21552	5148
qualifications	1952	20470	5087
qualifications	1953	20908	5032
qualifications	1954	25136	5343
qualifications	1955	23043	5564
qualifications	1956	23682	5896
qualifications	1957	23589	6283
qualifications	1958	29880	6542
qualifications	1959	27079	6784
qualifications	1960	30542	7866
qualifications	1961	31205	8419
qualifications	1962	35818	9239
qualifications	1963	38184	9857
qualifications	1964	38423	10261
qualifications	1965	42337	11183
qualifications	1966	44015	11590
qualifications	1967	46197	12373
qualifications	1968	49490	13619
qualifications	1969	50783	13461
qualifications	1970	53290	14094
qualifications	1971	55033	13785
qualifications	1972	49402	14026
qualifications	1973	47377	13502
qualifications	1974	47267	13045
qualifications	1975	49348	13418
qualifications	1976	49442	13773
qualifications	1977	51317	13747
qualifications	1978	49064	13558
qualifications	1979	49822	14015
qualifications	1980	52900	14077
qualifications	1981	49194	13595
qualifications	1982	49271	13971
qualifications	1983	49764	14047
qualifications	1984	54636	14774
qualifications	1985	51993	14888
qualifications	1986	55175	15758
qualifications	1987	57272	15891
qualifications	1988	57938	16459
qualifications	1989	60337	16885
qualifications	1990	66238	18432
qualifications	1991	63097	17739
qualifications	1992	69501	18926
qualifications	1993	65964	18498
qualifications	1994	74351	19656
qualifications	1995	76320	20353
qualifications	1996	77586	21436
qualifications	1997	82627	21679
qualifications	1998	84252	22479
qualifications	1999	90871	23675
qualifications	2000	97093	26199
qualifications	2001	93661	26060
qualifications	2002	100529	28157
qualifications	2003	113955	30757
qualifications	2004	114173	32770
qualifications	2005	115058	32121
qualifications	2006	121591	34866
qualifications	2007	121898	35541
qualifications	2008	149644	48188
query	1574	1	1
query	1582	1	1
query	1600	1	1
query	1631	1	1
query	1648	1	1
query	1658	1	1
query	1662	2	1
query	1665	2	2
query	1681	1	1
query	1685	4	2
query	1688	1	1
query	1690	4	1
query	1692	1	1
query	1698	1	1
query	1702	1	1
query	1703	2	1
query	1705	1	1
query	1706	1	1
query	1708	1	1
query	1709	4	1
query	1710	1	1
query	1711	5	5
query	1712	2	1
